Description,TotalSalesDollars,TotalSalesQuantity,TotalPurchaseDollars,TotalPurchaseQuantity,GrossProfit,ProfitMargin,TargetBrand
Poggio Antico 11 Brunello Mn,7471.71,129.0,7158.21,179,313.5,4.195826658154559,No
Pol Roger 02 Sir W Churchill,10386.53,47.0,1664.96,11,8721.57,83.97000730754158,No
Pol Roger Brut,96260.04000000001,2496.0,53902.24,2128,42357.80000000001,44.00351381528618,No
Pol Roger Brut 2004,12148.439999999999,156.0,7240.5,150,4907.939999999999,40.399755030275486,No
Pol Roger Brut Vintage,12158.48,152.0,1459.35,27,10699.13,87.99726610563162,No
Pol Roger Rose 02 Brut,935.88,12.0,855.44,17,80.43999999999994,8.59511903235457,No
Poland Spring Gin,33855.479999999996,5652.0,25107.99,5617,8747.489999999994,25.83773734710007,No
Poland Spring Vodka,18192.18,3142.0,14361.2,3122,3830.9799999999996,21.058388824209082,No
Poli Sarpa Grappa,16252.050000000001,395.0,6324.01,191,9928.04,61.087924292627704,No
Polka Dot Rsl Pfalz,31280.25,4475.0,18891.64,4054,12388.61,39.605214152700185,No
Pomelo Rose,4939.88,412.0,3385.8,418,1554.08,31.459873519194797,No
Pomino Benefizio Bianco,2851.38,62.0,1876.1200000000001,62,975.26,34.20308762774516,No
Pomino Chard,5005.11,289.0,2683.2,240,2321.91,46.39078861403645,No
Pommerey Brut Rose Champagne,1559.74,26.0,315.76,8,1243.98,79.75560029235642,No
Pommery Brut Royale,96632.93000000001,3007.0,61994.799999999996,3163,34638.13000000001,35.84505820117429,No
Pommery Cuvee Louise 2002,2624.79,21.0,161.28,2,2463.5099999999998,93.85550844067525,No
Pommery Falltime Extra Dry C,15952.09,491.0,4272.32,208,11679.77,73.21780406203827,No
Ponte Vinho Verde,719.28,72.0,571.1999999999999,84,148.08000000000004,20.58725392058726,No
Ponzi Pinot Noir Rose,13693.15,685.0,10390.4,764,3302.75,24.119724095624456,No
Ponzi Pnt Gris Willamette,15441.13,1267.0,6908.8,1270,8532.329999999998,55.2571605834547,No
Ponzi Tavola Pnt Nr,26047.329999999998,1067.0,18598.76,1132,7448.57,28.59628990764121,No
Ponzi Willamette Pnt Nr,29985.9,810.0,21182.0,890,8803.900000000001,29.360132595653294,No
Poochi Poochi Sparkling Sake,1993.67,133.0,1488.69,153,504.98,25.329166812963027,No
PopCrush Sparkling Wine,107.88,12.0,73.44,12,34.44,31.92436040044494,No
Popov Vodka,204709.41,15759.0,146661.12,15804,58048.29000000001,28.356434616268988,No
Port Charlotte Scotch Barley,35374.15,585.0,26086.07,593,9288.080000000002,26.25668743983955,No
Porta 6 Red,11927.97,1403.0,9195.07,1681,2732.8999999999996,22.911694110565335,No
Porta Vita Bianco,827.31,69.0,418.59999999999997,52,408.71,49.402279677509036,No
Porta Vita Blush Rosato,2841.63,237.0,1692.9,209,1148.73,40.42503774242248,No
Porta Vita Rosso,11474.43,957.0,7517.43,909,3957.0,34.48537312964565,No
Portal 40 Yr Old Tawny Port,189.99,1.0,124.99,1,65.00000000000001,34.21232696457709,No
Portillo Malbec,107.88,12.0,74.4,12,33.47999999999999,31.03448275862068,No
Portillo Pnt Nr,1950.83,217.0,1150.48,197,800.3499999999999,41.02612734067038,No
Poseidons Vyd Molnar Pnt Nr,2778.61,139.0,1985.05,145,793.5600000000002,28.55960354277859,No
Pot de Vin Rouge Organic,179.88,12.0,122.4,12,57.47999999999999,31.95463642428285,No
Pouilly Fume Minet Vls Vgns,9335.33,467.0,5167.950000000001,393,4167.379999999999,44.64095002533386,No
Powers Signature Release,32031.99,801.0,27191.5,850,4840.490000000002,15.111424547772403,No
Prairie Organic Cucumber Vod,74104.83,3717.0,44964.17,3769,29140.660000000003,39.323563659750654,No
Prairie Organic Gin,5971.14,386.0,2642.52,228,3328.6200000000003,55.74513409499694,No
Prairie Organic Kosher Vodka,7500.17,483.0,2494.66,206,5005.51,66.7386205912666,No
Pratsch Organic Rose,12396.78,922.0,8209.3,935,4187.480000000001,33.77877158423398,No
Pravda Polish Vodka,63161.2,3130.0,47054.700000000004,3201,16106.499999999993,25.500623800687755,No
Pravis Pnt Grigio Vignetti,2939.73,327.0,425.52000000000004,72,2514.21,85.52520129399639,No
Predator Old Vine Znfdl Lodi,44781.25,2875.0,30482.32,2948,14298.93,31.930618283321703,No
Prendo Pnt Grigio,1113.02,98.0,881.01,117,232.01,20.84508813857792,No
Presidente Solera Brandy,7604.95,405.0,5278.7699999999995,399,2326.1800000000003,30.58770932090284,No
Presidential 20-Yr Tawny Dec,8658.6,140.0,6038.91,153,2619.6900000000005,30.255353059386046,No
Presswork Grenache Mclaren V,158.22,18.0,107.64,18,50.58,31.968145620022753,No
Prichard's Single Malt,34.99,1.0,26.71,1,8.280000000000001,23.663903972563592,No
Primal Roots Red Cal,21219.08,2292.0,14148.54,2394,7070.540000000001,33.32161432069628,No
Primaterra Pnt Grigio,29533.58,2942.0,22489.859999999997,2967,7043.720000000005,23.849868522542828,No
Primaterra Pnt Nr,11349.74,1126.0,8667.03,1151,2682.709999999999,23.63675291240151,No
Primaterra Primitivo,11970.1,1190.0,9532.98,1266,2437.120000000001,20.36006382569904,No
Primaterra Prosecco,25889.53,2047.0,18454.46,2131,7435.07,28.718443324386346,No
Primo Amore Moscato,70048.41,6959.0,56444.76,7218,13603.650000000001,19.42035515153021,No
Primo Amore Rsl,137.88,12.0,91.92,12,45.959999999999994,33.33333333333333,No
Principato Pnt Gr Sicilia,62396.07,5993.0,41067.36,6004,21328.71,34.18277785764392,No
Principato Pnt Nr Pavia,8747.61,839.0,5886.0,872,2861.6100000000006,32.71304962155377,No
Prinz Salm Der Weib,1091.42,58.0,416.02,31,675.4000000000001,61.88268494255191,No
Prinz Salm Two Princes Nahe,16338.37,1163.0,10044.800000000001,1168,6293.57,38.520182857898305,No
Pro.mis.Q.ous Red CA,461.58,42.0,278.53999999999996,38,183.04000000000002,39.65509770787297,No
Pro.mis.Q.ous White CA,191.89000000000001,31.0,50.88,12,141.01000000000002,73.4848090051592,Yes
Produttori del Barbaresco P,47726.86,1514.0,32170.800000000003,1577,15556.059999999998,32.593931383711386,No
Proemio Chard,325.62,38.0,71.4,12,254.22,78.07259996314723,Yes
Proemio Malbec,95.88,12.0,62.64,12,33.239999999999995,34.66833541927409,No
Promesses de France CdRhone,71.91,9.0,5.51,1,66.39999999999999,92.33764427756917,Yes
Prophecy Pnt Nr,19144.19,2181.0,14894.72,2738,4249.469999999999,22.197178360641008,No
Prophecy Svgn Bl,30239.76,3424.0,21070.8,3902,9168.96,30.32087556250446,No
Proud Pour The Oyster Svgn B,699.65,35.0,466.55,35,233.09999999999997,33.316658329164575,No
Provenance Cab Svgn Rutherfd,7824.070000000001,193.0,7592.2,308,231.8700000000008,2.9635471052789764,No
Provenance To Kalon Cab Svgn,3739.32,68.0,2372.58,63,1366.7400000000002,36.55049581207279,No
Proximo Red Rioja,279.59999999999997,40.0,237.64000000000001,52,41.95999999999995,15.007153075822588,No
Prunotto Barbaresco,8233.39,161.0,2566.41,77,5666.98,68.82924287565632,No
Pulenta Est La Flor Malbec,18375.96,1204.0,15726.56,1732,2649.3999999999996,14.417750147475287,No
Pulenta Est Malbec Mendoza,3378.7,130.0,313.92,18,3064.7799999999997,90.70885251724036,No
Pumpkin Face Rum,8739.97,303.0,3421.44,132,5318.529999999999,60.8529548728428,No
Pumpkin King Liqueur,4917.58,242.0,4093.44,256,824.1399999999999,16.75905628378186,No
Punt e Mes Sweet Vermouth,15472.259999999998,774.0,13158.64,836,2313.619999999999,14.953342304227043,No
Punto Final Perdriel Malbec,1119.3,70.0,756.0,70,363.29999999999995,32.4577861163227,No
Pura Vida Silver Tequila,9469.54,246.0,5838.54,219,3631.000000000001,38.343995590070904,No
Purity Vodka,479.88,12.0,352.8,12,127.07999999999998,26.481620405101275,No
Purple Cowboy Red,12457.0,1100.0,7658.1,1143,4798.9,38.52372160231195,No
Pusser's British Navy Rum,83941.34,4666.0,64279.08,4716,19662.259999999995,23.42381000827482,No
Puydeval VDP D'Oc Red Blend,1138.33,67.0,977.76,84,160.56999999999994,14.105751407764,No
Pyrat XO Reserve Rum,53157.47,1553.0,33910.17,1429,19247.300000000003,36.20808138536316,No
QM Alvarinho White,1821.1,90.0,1793.39,131,27.70999999999981,1.5216078194497726,No
Quara Malbec,11.99,1.0,8.1,1,3.8900000000000006,32.44370308590492,No
Quattro Mani Barbera,1918.8,120.0,1279.2,120,639.5999999999999,33.33333333333333,No
Quattro Mani Montepulciano,811.42,58.0,338.04,36,473.37999999999994,58.33970077148701,No
Queens Peak Cab Svgn Sonoma,1804.71,129.0,1427.49,153,377.22,20.90197317020463,No
Querceto Chianti Clsc RSV,143436.15,10885.0,105616.3,11867,37819.84999999999,26.36702811669164,No
Querceto Il Picchio Chianti,1349.73,27.0,136.04,4,1213.69,89.92094715239345,No
Querceto Il Querciolaia Tosc,4538.22,78.0,1924.74,51,2613.4800000000005,57.588217406824704,No
Querceto Il Sole Alessandro,2855.58,42.0,362.08,8,2493.5,87.32026418450893,No
Querceto La Corte Toscana,2988.38,62.0,831.22,26,2157.16,72.18492962742354,No
Querceto Sangiovese,37444.65,5335.0,28619.66,5441,8824.990000000002,23.56809317218882,No
Querceto Vin Santo Chianti C,406.89,11.0,265.98,11,140.90999999999997,34.63098134630981,No
Querry Cider,2656.2,380.0,172.44,36,2483.7599999999998,93.50801897447482,No
Quinta do Casal Monteiro,599.5,50.0,595.4399999999999,72,4.060000000000059,0.6772310258548889,No
Quinta do Crasto Douro Rd,17920.34,1166.0,11614.050000000001,1229,6306.289999999999,35.19068276606359,No
Quinta do Crasto RSV Douro,9183.48,252.0,8690.61,381,492.869999999999,5.36691972977563,No
Quinta do Noval 2013 Port,3599.6,40.0,364.79999999999995,6,3234.8,89.86554061562396,No
Quinta do Noval Black Port,10035.96,504.0,7157.51,593,2878.449999999999,28.6813618228849,No
Quinta do Noval Port 11,3419.62,38.0,979.52,16,2440.1,71.35588164766845,No
Quinta dos Murcas Rsv Red Al,503.88,12.0,335.88,12,168.0,33.341271731364614,No
Quintessa Rutherford Red,10294.29,71.0,3840.8,40,6453.490000000001,62.68999610463665,No
Quivira Znfdl Dry Creek Vly,137.88,12.0,89.52,12,48.36,35.0739773716275,No
Quota 31 Primitivo IGP,287.76,24.0,198.48,24,89.28,31.02585487906589,No
Qupe Central Coast Syrah Cal,13342.009999999998,699.0,8784.720000000001,747,4557.289999999997,34.15744704133783,No
R M Woodbridge Cab Svgn Cal,853230.47,95953.0,502647.38,96996,350583.08999999997,39.52288105935332,No
R M Woodbridge Cab/Merlot,34622.03,3397.0,20893.95,3465,13728.079999999998,39.65128561207993,No
R M Woodbridge Chard,288099.95,28905.0,181288.6,29549,106811.34999999996,35.45007012088378,No
R M Woodbridge Chard Cal,1214491.83,134289.0,723483.87,135026,491007.95999999996,41.7088149678037,No
R M Woodbridge Malbec,46853.14,4686.0,28229.7,4786,18623.44,44.701130728813936,No
R M Woodbridge Merlot Cal,446225.41,50431.0,265222.73000000004,51393,181002.67999999996,40.81017149682085,No
R M Woodbridge Moscato,44716.43,4457.0,25835.82,4494,18880.61,56.33331649279978,No
R M Woodbridge Pnt Grigio,546968.4199999999,59470.0,324314.35,60584,222654.07,39.498154827874075,No
R M Woodbridge Pnt Nr,289571.31,28969.0,171579.2,29380,117992.10999999999,40.74716863352242,No
R M Woodbridge Pnt Nr Cal,34830.57,5859.0,20258.7,6139,14571.869999999999,41.836438507896936,No
R M Woodbridge Rsl,85803.08,8492.0,51180.92,8812,34622.16000000001,41.27693525250518,No
R M Woodbridge Svgn Bl Cal,444890.26,47278.0,259864.72,47966,185025.54000000004,42.016821616375296,No
R M Woodbridge Sweet White,1334.08,352.0,894.08,352,439.9999999999999,32.98153034300791,No
R M Woodbridge Wh Znfdl Cal,70472.71,7029.0,43287.53,7099,27185.18,36.66376027218498,No
R M Woodbridge Znfdl Cal,13136.12,1288.0,7557.150000000001,1245,5578.97,42.4704555074101,No
R Mondavi Cab Svgn Napa,94516.2,3480.0,80070.0,4710,14446.199999999997,15.284363950306929,No
R Mondavi Cab Svgn Oakville,14137.53,247.0,8309.68,241,5827.85,41.22254736152638,No
R Mondavi Cab Svgn Pvt Sel,188333.86000000002,22456.0,106079.81999999999,22961,82254.04000000002,43.674589370174864,No
R Mondavi Chard Napa,40183.659999999996,2234.0,25008.3,2253,15175.359999999997,37.76500199334754,No
R Mondavi Chard Pvt Sel,117955.98,14417.0,71126.64,15198,46829.34,39.70069173262771,No
R Mondavi Fume Bl Napa Vly,44623.18,2882.0,43574.4,4005,1048.7799999999988,2.3503031384137096,No
R Mondavi Heritage Red,18394.44,2156.0,11048.67,2439,7345.769999999999,39.93473027719246,No
R Mondavi Malbec Private Slt,85.9,10.0,61.8,12,24.10000000000001,28.055878928987205,No
R Mondavi Meritage Pvt Slctn,12679.29,1471.0,7468.41,1439,5210.880000000001,41.097569343393836,No
R Mondavi Merlot Napa,41227.64,2036.0,26813.879999999997,2118,14413.760000000002,34.96139968234903,No
R Mondavi Merlot Pvt Sel,85846.59,10248.0,49392.99,10761,36453.6,42.46365522497749,No
R Mondavi Pnt Nr Napa Vly,14598.63,537.0,9650.32,568,4948.3099999999995,33.89571487187496,No
R Mondavi Pnt Nr Pvt Sel,96997.74,11841.0,56656.71,12507,40341.030000000006,41.58965971784498,No
R Mondavi Private Sel Pnt Nr,18379.149999999998,985.0,10172.039999999999,948,8207.109999999999,44.65445899293493,No
R Mondavi Privt Slct Chard,47896.84,2616.0,27704.22,2669,20192.619999999995,42.15856411404175,No
R Mondavi Pvt Sel Cab Svgn,867.42,158.0,598.0799999999999,168,269.34000000000003,31.05070208203639,No
R Mondavi Pvt Sel Merlot,16215.179999999998,882.0,9060.960000000001,878,7154.2199999999975,44.12050930054429,No
R Mondavi Pvt Sel Rsl,21031.23,2377.0,10682.75,2249,10348.48,49.20530087874081,No
R Mondavi Pvt Sel Svgn Bl,35232.93,4216.0,20548.35,4419,14684.580000000002,41.67856604602569,No
R Mondavi Pvt Sel Znfdl,4906.1900000000005,581.0,2711.94,587,2194.2500000000005,44.724113823557595,No
R Mondavi Pvt Slctn Cab Sv,52482.46,2854.0,31095.04,2858,21387.42,40.75155775853494,No
R Mondavi Pvt Sln Pnt Grigio,63447.98,7572.0,39770.72,8426,23677.260000000002,37.317594665740344,No
R Mondavi RSV Cab Svgn,4193.66,34.0,2634.84,39,1558.8199999999997,37.17087222140087,No
R Mondavi Rsv Cab Svgn,6289.63,37.0,3282.44,28,3007.19,47.81187446638355,No
R Mondavi Winery Cab Svgn Na,123.99,1.0,83.78,1,40.209999999999994,32.43003468021614,No
R Perrin Chtnf du Pape,221.94,6.0,146.04,6,75.9,34.19843200865099,No
R Stemmler 13 Pnt Nr,47045.31,2769.0,41484.6,3639,5560.709999999999,11.819902982890323,No
R Stemmler Carneros Pnt Nr E,73.98,2.0,25.51,1,48.47,65.5177074885104,Yes
R Stuart Big Fire Rose,227.88,12.0,149.88,12,78.0,34.228541337546076,No
R Young Est Cab Svgn Alexndr,209.96,4.0,204.48,6,5.480000000000018,2.610020956372651,No
R.Mondavi PS Bourbon Barrel,28901.25,2375.0,22762.079999999998,2376,6139.170000000002,21.241884001557032,No
Raeburn Chard RRV,7974.1900000000005,731.0,558.42,82,7415.77,92.99715707802298,No
Rage Znfdl,1196.79,21.0,415.14,11,781.65,65.31221016218383,No
Rain Organics Vodka,50346.37,4263.0,33231.36,4327,17115.010000000002,33.99452631838204,No
Rain Svgn Bl Marlboro,1607.04,96.0,895.44,84,711.5999999999999,44.28016726403823,No
Rainstorm Pnt Gris,1306.91,109.0,1020.6,126,286.31000000000006,21.90739989746808,No
Rainstorm Pnt Nr,8844.43,557.0,5354.639999999999,536,3489.790000000001,39.45748906373843,No
Ram Island Lavender Lemonade,3880.38,562.0,2413.8,596,1466.58,37.79475206036522,No
Ram Island Mead Iced Tea,1877.27,273.0,1280.3,310,596.97,31.79990091995291,No
Ramey Annum Cab Svgn Napa,2374.75,25.0,2124.66,34,250.09000000000015,10.531213811980214,No
Ramey Chard Sonoma Coast,4254.88,112.0,3577.15,145,677.73,15.928298800436206,No
Ramey Russian River Chard,10903.130000000001,287.0,8151.84,324,2751.290000000001,25.233946582311688,No
Ramon Bilbao Valinas Albarin,111.92,8.0,109.68,12,2.239999999999995,2.001429592566114,No
Ramon Cardova Garnacha,2500.6099999999997,139.0,815.3199999999999,68,1685.2899999999997,67.39515558203799,No
Ramos Pinto 10-Yr Tawny Red,4668.87,113.0,2437.56,108,2231.31,47.7912214304532,No
Ramos Pinto Fine Ruby Red P,1678.88,112.0,1225.0,125,453.8800000000001,27.034689793195472,No
Rampolla Sammarco Toscna IGT,989.82,18.0,73.82,2,916.0,92.54207835768119,No
Ranch 32 Chard,13.99,1.0,9.45,1,4.540000000000001,32.4517512508935,No
Rancho Zabaco Dncg Bul Znfdl,12068.06,1394.0,7493.6,1360,4574.459999999999,37.9055125678858,No
Rancho Zabaco Heritage Znfdl,20794.11,1589.0,13508.56,1612,7285.550000000001,35.036604115299966,No
Rancho Zabaco Monte Rsso Znf,5740.719999999999,228.0,5149.32,249,591.3999999999996,10.30184367117713,No
Ranga Ranga Svgn Bl,49774.75,4125.0,31333.52,4364,18441.23,37.04936740013762,No
Ransom Dry Vermouth,12185.55,645.0,11382.52,881,803.0299999999988,6.590018505524978,No
Ransom Selection Pnt Nr,6497.4,260.0,899.64,54,5597.759999999999,86.15384615384615,No
Ransom Sweet Vermouth,14312.419999999998,758.0,11553.25,925,2759.1699999999983,19.278151423728474,No
Raspberry di Amore,68417.69,7581.0,46807.65,7611,21610.04,31.58545691910966,No
Rastignac Pineau des Charent,167.88,12.0,109.68,12,58.19999999999999,34.66761972837741,No
Ravage Knight Fall Dark Red,8249.12,688.0,6783.509999999999,849,1465.6100000000015,17.76686482921816,No
Ravenswood Barricia Znfdl,3058.2999999999997,170.0,1552.32,126,1505.9799999999998,49.24238956282902,No
Ravenswood Belloni Znfdl,3997.5899999999997,141.0,2065.71,111,1931.8799999999997,48.32611648518232,No
Ravenswood Besieged Red,13144.74,926.0,8267.539999999999,863,4877.200000000001,37.10381490999442,No
Ravenswood Big River Znfdl,1328.52,48.0,325.98,18,1002.54,75.46292114533466,No
Ravenswood Mendocino OV Znfd,9323.51,649.0,7518.24,828,1805.2700000000004,19.362557663369273,No
Ravenswood Petite Sirah Vnts,7078.18,842.0,4605.12,864,2473.0600000000004,34.9392075364006,No
Ravenswood Teldschi Znfdl,1811.37,63.0,1028.16,56,783.2099999999998,43.23854320210668,No
Ravenswood Vints Blend Znfdl,162565.51,21469.0,100630.65,21641,61934.860000000015,38.09840106920589,No
Ravenswood Vntnrs Blnd Chard,74008.87,10153.0,43605.0,9690,30403.869999999995,41.08138659595802,No
Ravenswood Vntrs Bl Cab Svgn,143317.35,19025.0,88698.75,19075,54618.600000000006,38.110249735988006,No
Ravenswood Vntrs Blend Znfdl,5385.04,296.0,3498.75,311,1886.29,35.02833776536479,No
Ravenswood Vntrs Blnd Merlot,71148.67,9333.0,52140.04,9532,19008.629999999997,26.71677488841323,No
Ravenswood Vntrs Blnd Shiraz,15124.01,1799.0,9520.199999999999,1763,5603.810000000001,37.05240871964513,No
Ravenswood Zen of Zin Znfdl,29116.420000000002,2658.0,16893.469999999998,2603,12222.950000000004,41.97957715955465,No
Ravenswood Znfdl Lodi,1562.1,90.0,87.6,8,1474.5,94.39216439408489,No
Ravenswood Znfdl Napa,21100.76,1224.0,12738.550000000001,1219,8362.209999999997,39.62989958655517,No
Ravenswood Znfdl Sonoma,29938.559999999998,1744.0,20466.0,1895,9472.559999999998,31.639998717373174,No
Ravines Cabernet Franc,409.74999999999994,25.0,98.52,12,311.22999999999996,75.95607077486272,Yes
Ravines Finger Rsl Lakes,2724.41,159.0,1676.5600000000002,152,1047.8499999999997,38.46153846153845,No
Ravines Gewurztraminer,16.99,1.0,10.96,1,6.029999999999998,35.49146556798116,No
Ravines Meritage,1472.3899999999999,61.0,142.74,9,1329.6499999999999,90.30555763079076,No
Raymond Family Clsc Cab Svgn,7258.129999999999,387.0,4636.96,397,2621.169999999999,36.11357195310637,No
Raymond R Field Blend Lot 7,8287.72,628.0,5197.599999999999,584,3090.12,37.28552605541694,No
Rebel Newmans Own Cab Svgn,529.47,53.0,436.91999999999996,66,92.55000000000007,17.479743894838247,No
Rebel Newmans Own Chard,199.8,20.0,155.76,24,44.04000000000002,22.042042042042052,No
Rebel Reserve Bourbon,69740.17,3383.0,54029.58,3459,15710.589999999997,22.527318186921537,No
Rebel The Show Cab Svgn,81098.82,8118.0,55957.2,8229,25141.62000000001,31.00121555406109,No
Rebel Yell,147438.69,7131.0,115724.04,7292,31714.65000000001,21.51039866130119,No
Rebel Yell American Whisky,3358.3999999999996,160.0,189.36,12,3169.0399999999995,94.36160076226774,No
Rebel Yell Small Batch Rye,28804.12,1388.0,22224.44,1334,6579.68,22.842843315470148,No
Rebel Yell Variety Pack,11117.42,258.0,1433.75,37,9683.67,87.10357259148256,No
Recanati Galilee Merlot,1512.11,89.0,1350.0,120,162.1099999999999,10.72078089556976,No
Red Car Ritchie Vyd Chard,1006.8100000000001,19.0,36.54,1,970.2700000000001,96.37071542793576,No
Red Diamond Cab Svgn Wash,63165.15,7341.0,39407.92,7492,23757.230000000003,37.611293569317894,No
Red Diamond Chard Wash,5028.64,536.0,3353.7599999999998,548,1674.8800000000006,33.30681854338351,No
